Employee_ID,Year_of_Joining,MonthofJoining,DayofJoining,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
48333,2006,12,4,13539,406170,2,Y,Yes,1,3,1,80,3,16,1,3,3,2,2,3
48334,1984,4,18,3894,42834,4,Y,No,19,4,3,80,3,38,3,1,18,14,6,7
48335,1987,3,26,17259,327921,5,Y,No,33,2,2,80,2,35,4,4,4,1,4,4
48336,2007,9,3,23684,236840,5,Y,Yes,5,3,4,80,3,15,3,2,4,2,2,2
48337,2003,11,20,35152,140608,2,Y,No,18,3,1,80,1,19,3,4,9,9,6,9
48338,1982,9,24,10630,53150,3,Y,No,36,3,4,80,1,40,1,2,36,35,15,11
48339,1983,11,20,34563,69126,5,Y,No,29,1,3,80,3,39,6,4,1,1,1,1
48340,1992,9,4,26481,476658,2,Y,Yes,27,2,4,80,2,30,4,2,25,25,1,22
48341,1987,4,1,32818,590724,5,Y,Yes,49,1,3,80,1,35,2,2,9,4,7,1
48342,2016,11,15,10465,177905,5,Y,No,27,4,2,80,1,6,5,2,4,1,3,3
48343,2003,8,7,23366,233660,7,Y,No,40,4,1,80,1,19,4,1,12,5,11,12
48344,1984,3,11,42450,1103700,4,Y,Yes,41,1,2,80,3,38,3,4,7,2,4,7
48345,2007,7,19,47440,853920,6,Y,No,45,3,2,80,4,15,6,2,5,2,2,5
48346,2020,9,7,49268,443412,0,Y,No,43,3,2,80,3,2,6,3,2,2,1,2
48347,1993,1,2,9653,9653,7,Y,Yes,7,1,1,80,3,29,1,4,2,1,2,1
48348,2005,7,5,21391,64173,5,Y,Yes,20,1,3,80,3,17,1,3,12,5,6,6
48349,1984,1,15,48485,1018185,6,Y,Yes,20,4,1,80,2,38,2,4,23,5,13,23
48350,2016,10,1,19640,117840,6,Y,Yes,23,1,1,80,4,6,6,2,4,2,1,4
48351,1989,11,11,35083,877075,1,Y,No,42,4,4,80,4,33,2,2,5,3,5,3
48352,2014,11,10,14131,84786,1,Y,No,17,3,4,80,3,8,6,2,6,5,4,5
48353,2007,6,8,36328,544920,7,Y,Yes,43,2,3,80,1,15,4,3,14,4,5,10
48354,2021,6,9,10126,131638,8,Y,Yes,27,2,3,80,2,1,1,1,1,1,1,1
48355,1994,10,19,40585,649360,7,Y,Yes,48,3,2,80,3,28,2,1,19,11,15,14
48356,2005,3,6,27992,531848,7,Y,No,14,4,4,80,3,17,5,1,12,11,12,2
48357,1985,12,19,7097,212910,8,Y,No,36,4,2,80,4,37,6,4,22,7,18,3
48358,2013,12,17,16941,304938,2,Y,Yes,36,4,3,80,3,9,2,2,8,4,2,5
48359,1997,5,23,12445,24890,4,Y,No,2,2,3,80,3,25,4,3,21,7,20,20
48360,2007,10,20,44758,581854,6,Y,No,21,1,1,80,4,15,3,4,15,6,6,9
48361,1999,3,14,30014,570266,5,Y,Yes,45,4,1,80,3,23,5,3,11,11,2,9
48362,2014,3,9,18181,290896,1,Y,No,13,2,2,80,4,8,5,3,3,3,1,2
48363,1988,1,24,40908,286356,0,Y,Yes,1,1,3,80,1,34,4,1,17,8,13,14
48364,2009,8,19,1144,11440,7,Y,Yes,1,2,1,80,1,13,4,1,4,3,1,2
48365,2014,8,16,37243,260701,4,Y,No,11,4,3,80,1,8,3,1,3,3,3,1
48366,1999,8,19,10547,263675,5,Y,Yes,28,4,3,80,1,23,1,3,11,6,1,7
48367,2000,8,16,41266,412660,1,Y,Yes,21,3,3,80,1,22,1,3,22,19,18,15
48368,2017,10,15,31766,222362,6,Y,No,45,2,3,80,4,5,5,4,3,3,3,3
48369,2018,8,26,26228,498332,8,Y,No,17,2,4,80,1,4,3,1,1,1,1,1
48370,1999,12,10,8563,8563,3,Y,No,45,4,1,80,3,23,5,4,8,7,2,4
48371,1983,2,22,37454,74908,1,Y,No,38,3,2,80,3,39,3,1,33,8,6,7
48372,1994,10,27,24610,541420,6,Y,Yes,17,2,4,80,4,28,1,2,5,5,5,1
48373,1988,4,20,24543,613575,6,Y,No,32,1,3,80,3,34,6,1,7,7,4,4
48374,1988,3,9,6294,188820,7,Y,No,21,4,4,80,3,34,3,3,30,21,19,27
48375,1988,4,4,8143,228004,8,Y,No,13,3,2,80,1,34,5,3,1,1,1,1
48376,1986,2,7,39000,312000,6,Y,Yes,10,1,3,80,2,36,6,1,27,19,26,7
48377,2008,3,22,17230,241220,0,Y,No,32,1,3,80,4,14,6,3,11,9,2,9
48378,2007,3,26,1562,10934,0,Y,Yes,17,2,3,80,4,15,5,4,11,1,7,1
48379,2018,7,17,45334,816012,8,Y,Yes,34,2,4,80,3,4,2,1,1,1,1,1
48380,1994,9,4,36063,72126,1,Y,No,13,3,2,80,3,28,3,1,14,11,12,6
48381,2018,3,3,36648,219888,7,Y,Yes,27,2,1,80,2,4,4,4,3,2,3,2
48382,1994,1,12,32671,882117,1,Y,Yes,24,1,3,80,3,28,3,2,8,1,2,1
48383,1993,1,1,25454,509080,7,Y,No,30,2,2,80,3,29,2,2,19,16,19,13
48384,2003,5,28,21707,477554,4,Y,No,42,1,1,80,2,19,2,4,4,1,3,4
48385,1993,12,23,14813,399951,3,Y,Yes,46,1,3,80,3,29,4,3,5,2,4,4
48386,2002,3,6,27621,635283,6,Y,Yes,46,4,4,80,3,20,5,4,5,5,5,2
48387,2021,2,6,42944,858880,5,Y,No,39,3,1,80,3,1,6,4,1,1,1,1
48388,1998,8,14,2079,51975,2,Y,Yes,32,4,1,80,4,24,1,3,16,11,7,7
48389,1990,11,11,48242,530662,1,Y,No,46,2,4,80,3,32,1,1,27,5,2,11
48390,2015,8,12,15828,221592,2,Y,Yes,3,2,2,80,3,7,6,1,1,1,1,1
48391,1984,10,14,6358,44506,3,Y,Yes,40,2,3,80,4,38,5,1,22,21,8,20
48392,2005,11,28,1543,38575,0,Y,No,44,2,2,80,2,17,2,3,13,1,8,4
48393,1985,2,27,25299,50598,8,Y,No,22,1,4,80,2,37,5,1,24,18,22,20
48394,2021,12,7,2341,14046,1,Y,Yes,44,2,1,80,3,1,4,4,1,1,1,1
48395,1989,1,20,46957,1033054,8,Y,Yes,3,4,1,80,1,33,6,1,28,3,13,11
48396,2012,3,24,43142,388278,5,Y,Yes,32,2,4,80,1,10,3,3,6,2,1,1
48397,1984,4,12,16037,208481,1,Y,Yes,34,3,4,80,1,38,6,3,16,13,11,11
48398,2009,7,20,4567,41103,7,Y,No,14,2,4,80,4,13,4,2,3,2,1,2
48399,2012,8,1,39797,955128,5,Y,Yes,45,1,4,80,4,10,5,4,10,2,6,3
48400,1992,4,4,41570,332560,7,Y,Yes,25,1,2,80,2,30,5,2,3,3,3,2
48401,1998,3,21,24543,687204,3,Y,Yes,2,1,3,80,2,24,1,4,16,9,5,9
48402,1989,8,10,1479,22185,0,Y,No,48,4,4,80,1,33,5,4,26,12,16,18
48403,2009,9,20,37329,559935,5,Y,No,2,1,4,80,4,13,2,2,6,3,6,2
48404,2001,1,18,8640,250560,1,Y,Yes,15,4,4,80,3,21,6,1,8,7,3,2
48405,2015,10,3,3780,7560,0,Y,No,3,1,1,80,4,7,6,2,7,6,4,7
48406,1999,6,4,45348,90696,3,Y,Yes,17,1,4,80,2,23,3,2,7,3,5,6
48407,1984,9,18,15490,201370,5,Y,Yes,14,4,1,80,3,38,5,2,26,23,22,14
48408,2017,1,25,21255,488865,8,Y,No,21,4,4,80,1,5,5,2,1,1,1,1
48409,1993,6,5,32931,757413,2,Y,Yes,38,3,3,80,3,29,1,3,5,2,3,2
48410,1988,6,26,35948,539220,2,Y,No,41,2,3,80,2,34,3,1,3,1,1,3
48411,1997,4,18,32298,355278,6,Y,No,15,2,4,80,1,25,6,2,18,11,9,13
48412,1984,12,5,1871,11226,4,Y,No,48,1,4,80,3,38,6,3,26,21,6,3
48413,2012,3,18,7245,7245,1,Y,No,11,3,3,80,3,10,1,1,8,5,2,3
48414,2007,7,15,7288,36440,2,Y,No,13,1,3,80,2,15,5,4,4,3,4,2
48415,2009,10,5,48942,1125666,0,Y,No,1,4,2,80,4,13,2,1,5,2,2,1
48416,1993,10,6,11473,206514,1,Y,No,23,1,2,80,4,29,6,2,2,1,2,1
48417,2012,6,17,40380,847980,0,Y,Yes,14,1,2,80,3,10,2,4,2,2,2,2
48418,1988,1,28,26818,348634,6,Y,No,32,2,4,80,4,34,6,2,10,6,6,5
48419,1997,6,27,13382,388078,0,Y,Yes,44,3,1,80,3,25,1,2,14,11,9,3
48420,2020,7,9,5036,85612,3,Y,No,38,3,3,80,1,2,6,1,1,1,1,1
48421,1998,2,7,29242,555598,0,Y,Yes,35,2,4,80,3,24,5,4,15,5,7,1
48422,1997,7,23,7158,7158,3,Y,Yes,9,3,3,80,1,25,2,4,11,7,5,11
48423,2015,6,5,6436,57924,0,Y,No,27,3,1,80,2,7,4,1,2,2,1,1
48424,2006,5,17,49503,1485090,3,Y,No,2,4,1,80,3,16,4,3,15,5,12,15
48425,2003,9,10,31338,94014,5,Y,Yes,20,2,4,80,2,19,3,1,4,4,1,3
48426,1992,5,27,30313,424382,4,Y,No,23,3,1,80,1,30,1,2,23,22,5,4
48427,2006,4,27,50381,906858,0,Y,No,42,3,4,80,3,16,5,1,16,4,9,10
48428,1982,11,17,4244,42440,2,Y,No,11,3,3,80,2,40,1,4,20,20,13,19
48429,1992,2,27,4609,41481,8,Y,Yes,48,1,4,80,4,30,4,1,2,2,2,1
48430,2015,2,1,34389,894114,0,Y,Yes,49,1,2,80,2,7,1,4,7,6,1,5
48431,2009,12,6,30039,901170,0,Y,No,48,1,3,80,4,13,4,1,3,1,3,1
48432,2005,9,8,14032,336768,5,Y,No,30,3,4,80,1,17,5,1,16,2,10,6
48433,2000,1,16,9784,88056,8,Y,No,28,4,1,80,1,22,4,1,21,9,13,19
48434,2015,6,14,12816,25632,4,Y,No,42,3,4,80,4,7,4,2,7,6,3,4
48435,1987,5,2,26376,633024,6,Y,No,40,3,4,80,4,35,5,3,22,11,11,21
48436,2021,3,15,14509,72545,0,Y,Yes,32,4,3,80,4,1,2,1,1,1,1,1
48437,1984,2,28,25216,25216,4,Y,No,42,1,2,80,1,38,5,2,34,24,17,5
48438,2012,11,22,26064,703728,8,Y,No,38,1,1,80,2,10,5,2,10,9,3,9
48439,2016,12,26,12596,302304,7,Y,Yes,35,2,4,80,4,6,5,2,6,3,3,2
48440,1987,1,9,50154,1103388,0,Y,Yes,10,4,3,80,2,35,3,4,18,14,12,14
48441,2018,2,26,24230,605750,5,Y,Yes,17,1,3,80,2,4,3,1,2,2,2,2
48442,1984,5,12,25865,517300,0,Y,No,13,3,2,80,3,38,3,2,18,3,13,3
48443,2014,10,27,12730,292790,7,Y,Yes,17,2,1,80,1,8,6,3,4,2,1,1
48444,1987,1,11,4752,52272,8,Y,No,35,3,3,80,4,35,4,4,23,4,6,16
48445,2002,6,1,14964,389064,6,Y,No,1,4,3,80,4,20,4,4,14,2,2,3
48446,2016,9,2,41926,83852,5,Y,No,13,4,2,80,3,6,1,3,5,2,2,3
48447,1983,5,21,22735,68205,7,Y,No,47,2,1,80,1,39,4,3,19,1,6,1
48448,2016,8,13,44366,177464,1,Y,Yes,48,1,3,80,3,6,2,1,1,1,1,1
48449,2000,5,3,42717,170868,8,Y,No,0,1,1,80,3,22,6,2,22,4,17,10
48450,1999,6,21,31153,62306,1,Y,No,34,1,3,80,1,23,2,2,8,8,5,2
48451,2009,9,6,44086,1234408,7,Y,No,30,2,1,80,1,13,2,2,11,11,7,7
48452,2002,1,25,22801,433219,5,Y,No,44,4,3,80,3,20,6,1,18,15,18,1
48453,2007,4,7,4787,67018,4,Y,Yes,32,1,4,80,1,15,5,4,7,1,6,5
48454,2000,11,23,39370,472440,4,Y,No,25,3,1,80,1,22,4,1,6,4,5,6
48455,1996,2,25,29867,209069,3,Y,No,6,3,3,80,1,26,6,1,1,1,1,1
48456,2003,1,4,49574,446166,4,Y,No,31,1,2,80,1,19,6,2,7,3,1,1
48457,1990,5,1,27818,806722,1,Y,No,44,2,1,80,2,32,1,2,8,6,6,4
48458,1989,6,12,25533,740457,3,Y,No,0,2,1,80,3,33,5,4,29,20,29,21
48459,2005,7,28,43368,520416,5,Y,Yes,36,1,4,80,2,17,3,3,11,6,1,5
48460,2010,3,4,20388,203880,3,Y,Yes,48,4,2,80,4,12,2,3,5,3,4,1
48461,1994,12,2,7647,129999,8,Y,Yes,35,3,3,80,3,28,2,3,21,17,18,21
48462,2019,10,7,48452,920588,8,Y,No,8,4,4,80,4,3,4,2,3,2,1,1
48463,2017,9,25,29180,817040,5,Y,Yes,22,4,4,80,3,5,4,2,1,1,1,1
48464,2006,10,10,10091,40364,1,Y,Yes,46,3,4,80,2,16,1,1,14,8,1,9
48465,1999,3,4,11639,314253,0,Y,No,49,4,3,80,4,23,2,2,1,1,1,1
48466,2017,9,3,16010,192120,8,Y,No,27,1,2,80,2,5,6,4,2,1,1,1
48467,2003,3,18,46784,701760,8,Y,Yes,17,4,2,80,3,19,2,4,4,2,4,4
48468,1988,2,9,28153,112612,7,Y,Yes,29,1,2,80,4,34,5,4,7,6,7,2
48469,2012,10,21,43540,566020,7,Y,No,29,3,4,80,2,10,2,2,7,7,3,5
48470,1987,11,10,46881,796977,1,Y,Yes,6,3,2,80,1,35,4,2,7,5,6,7
48471,1991,5,5,16647,499410,8,Y,No,19,1,3,80,1,31,5,3,27,4,18,13
48472,2009,11,15,36633,512862,8,Y,No,12,3,2,80,4,13,2,2,8,8,2,1
48473,2021,11,1,20814,499536,3,Y,No,25,1,4,80,3,1,2,2,1,1,1,1
48474,2017,8,6,44748,492228,4,Y,No,32,2,1,80,3,5,3,4,3,1,1,2
48475,1996,3,17,28819,230552,8,Y,No,8,2,3,80,2,26,3,2,26,7,25,21
48476,2013,6,23,30643,398359,0,Y,No,37,2,1,80,1,9,3,2,8,6,5,1
48477,1985,8,16,14492,188396,3,Y,No,28,4,4,80,1,37,5,4,37,18,12,25
48478,1984,1,13,35023,735483,8,Y,No,49,2,4,80,3,38,4,3,30,24,10,6
48479,1982,8,7,14021,266399,1,Y,Yes,9,1,3,80,1,40,6,2,15,5,9,15
48480,1983,6,3,31324,626480,2,Y,No,2,2,4,80,2,39,5,1,9,6,6,8
48481,2014,9,17,1512,19656,4,Y,No,9,1,2,80,3,8,5,3,6,6,6,3
48482,2016,2,7,14066,98462,2,Y,No,1,2,1,80,1,6,3,2,1,1,1,1
48483,1982,11,14,27243,790047,5,Y,No,16,1,2,80,1,40,4,3,14,4,7,7
48484,1996,2,22,41309,1156652,4,Y,Yes,10,3,1,80,1,26,1,4,24,16,11,13
48485,2013,10,6,29562,532116,2,Y,No,17,4,4,80,1,9,4,2,8,7,7,8
48486,1988,12,24,10901,218020,0,Y,No,27,3,3,80,1,34,5,3,22,16,12,20
48487,1992,4,15,43836,1227408,4,Y,No,18,1,3,80,2,30,4,4,9,1,4,8
48488,1987,5,22,12695,38085,4,Y,No,16,2,3,80,3,35,3,2,35,24,23,10
48489,2002,11,10,44429,1155154,6,Y,Yes,48,3,1,80,3,20,5,4,16,10,6,5
48490,1993,2,23,11439,80073,1,Y,No,22,2,4,80,2,29,2,1,11,10,2,11
48491,1992,10,14,18106,271590,4,Y,No,2,4,2,80,1,30,3,2,19,10,18,14
48492,1987,1,15,27510,110040,3,Y,Yes,4,1,1,80,3,35,1,2,25,12,24,21
48493,1987,5,26,29837,805599,8,Y,Yes,22,1,1,80,3,35,2,3,1,1,1,1
48494,2021,3,28,45194,903880,2,Y,No,14,4,1,80,4,1,2,3,1,1,1,1
48495,1983,1,27,4408,74936,3,Y,No,9,2,4,80,4,39,4,4,31,11,21,1
48496,1987,9,26,40683,813660,3,Y,No,9,4,1,80,4,35,2,1,31,20,11,26
48497,2012,2,19,9795,284055,8,Y,No,22,2,2,80,1,10,1,1,1,1,1,1
48498,2016,1,24,34500,34500,6,Y,No,1,3,3,80,3,6,2,1,4,1,4,3
48499,1984,1,19,40738,40738,7,Y,No,2,4,4,80,2,38,3,3,33,13,30,11
48500,1992,10,27,35511,745731,8,Y,No,17,1,4,80,3,30,2,3,19,8,9,10
48501,2014,4,11,13438,389702,8,Y,Yes,43,4,3,80,2,8,1,4,7,6,5,2
48502,2007,10,7,6235,31175,7,Y,No,46,4,4,80,1,15,6,4,1,1,1,1
48503,2016,6,1,44832,1344960,7,Y,Yes,8,4,3,80,3,6,5,2,6,3,2,4
48504,1993,6,11,41630,457930,6,Y,Yes,15,2,4,80,1,29,3,3,8,8,1,2
48505,2016,5,23,2372,66416,8,Y,Yes,15,3,3,80,4,6,6,3,6,2,5,5
48506,1988,1,25,16036,80180,7,Y,Yes,45,4,3,80,1,34,6,4,22,2,12,3
48507,1989,3,19,22753,250283,4,Y,Yes,3,2,4,80,2,33,1,4,11,8,7,4
48508,1994,12,3,15482,77410,2,Y,Yes,13,4,4,80,1,28,6,2,17,3,14,8
48509,1997,7,6,10517,157755,7,Y,No,21,2,3,80,2,25,3,4,4,1,3,2
48510,1990,4,21,35018,210108,0,Y,No,44,4,2,80,3,32,2,1,23,14,2,6
48511,1992,11,18,39988,399880,3,Y,Yes,31,3,1,80,1,30,3,4,9,3,6,3
48512,2005,6,9,33285,532560,5,Y,No,22,1,2,80,3,17,4,4,6,2,5,4
48513,1990,12,14,46451,1161275,0,Y,No,45,4,1,80,3,32,6,4,7,6,4,7
48514,1982,11,22,48992,783872,2,Y,Yes,31,1,4,80,4,40,1,3,1,1,1,1
48515,2002,8,14,5042,90756,7,Y,No,17,2,1,80,2,20,6,3,19,3,3,11
48516,2013,5,23,46500,372000,4,Y,Yes,47,2,4,80,4,9,1,4,7,6,7,6
48517,2011,4,14,8256,181632,2,Y,Yes,18,4,4,80,2,11,2,1,4,4,1,3
48518,1999,5,6,20188,545076,8,Y,Yes,36,2,1,80,2,23,2,1,18,8,8,9
48519,1991,4,18,15533,217462,4,Y,No,6,1,3,80,2,31,5,3,9,1,7,8
48520,1989,6,24,49803,996060,3,Y,No,45,2,4,80,4,33,4,4,25,11,16,23
48521,2015,4,7,10856,10856,7,Y,Yes,38,1,1,80,3,7,6,2,6,5,1,3
48522,1985,5,14,11469,321132,8,Y,Yes,38,2,4,80,2,37,1,2,36,21,23,36
48523,2013,8,7,16782,218166,1,Y,No,7,2,2,80,3,9,3,4,7,7,2,3
48524,2005,7,10,11550,184800,6,Y,Yes,40,3,4,80,3,17,1,2,14,12,13,13
48525,2006,10,26,25868,51736,5,Y,No,41,2,3,80,2,16,4,4,7,6,1,1
48526,1982,12,10,23051,69153,5,Y,No,40,1,4,80,3,40,2,2,2,2,1,2
48527,2012,11,10,22909,572725,3,Y,Yes,0,3,2,80,1,10,4,1,8,6,4,5
48528,2018,2,8,16746,368412,3,Y,Yes,6,3,3,80,2,4,2,2,4,3,4,3
48529,2015,2,15,33940,712740,0,Y,Yes,49,3,4,80,3,7,3,2,7,7,7,2
48530,1994,12,15,41723,792737,8,Y,No,12,4,4,80,3,28,3,1,19,19,7,11
48531,2016,11,23,50428,1311128,0,Y,No,12,3,2,80,2,6,4,2,3,2,3,3
48532,2005,10,25,22520,517960,8,Y,No,7,2,2,80,1,17,5,4,10,3,3,6
48533,1987,8,26,39599,475188,6,Y,No,15,3,2,80,2,35,1,2,28,24,12,10
48534,1991,2,16,2565,64125,5,Y,Yes,31,4,1,80,3,31,5,3,23,4,4,8
48535,1995,6,18,14338,344112,6,Y,Yes,44,2,3,80,2,27,4,3,11,4,7,1
48536,2011,3,13,26083,573826,2,Y,Yes,4,2,1,80,4,11,3,4,6,6,3,3
48537,2021,2,8,48591,631683,5,Y,No,42,4,3,80,3,1,3,2,1,1,1,1
48538,1997,8,11,13167,263340,3,Y,No,1,4,1,80,1,25,4,3,20,1,12,5
48539,1999,12,8,36718,550770,1,Y,Yes,22,1,2,80,1,23,2,1,4,2,1,3
48540,1982,8,7,45206,632884,0,Y,No,25,3,2,80,2,40,3,2,16,5,11,13
48541,1994,10,23,7726,162246,0,Y,No,10,2,1,80,2,28,2,3,19,4,1,3
48542,1997,11,12,40347,726246,5,Y,Yes,20,3,1,80,1,25,2,4,15,5,1,8
48543,1998,1,19,17821,89105,2,Y,No,4,1,2,80,1,24,5,4,13,13,13,6
48544,1994,10,14,11185,33555,1,Y,Yes,42,4,3,80,1,28,1,4,11,10,5,2
48545,1984,12,10,7224,108360,0,Y,No,14,4,1,80,4,38,5,2,27,20,23,23
48546,1997,7,2,9371,149936,2,Y,No,23,2,4,80,1,25,3,1,24,6,5,3
48547,1997,4,19,19670,137690,2,Y,Yes,2,4,2,80,3,25,3,1,8,3,5,8
48548,1984,1,22,24311,364665,1,Y,No,16,2,4,80,1,38,1,4,33,32,31,27
48549,1998,8,20,45555,865545,2,Y,Yes,17,1,3,80,4,24,3,3,11,11,11,3
48550,1997,11,12,15669,94014,8,Y,No,28,3,3,80,2,25,5,2,19,4,14,11
48551,2018,5,9,12144,267168,3,Y,No,13,1,3,80,3,4,3,2,2,2,2,2
48552,2001,1,14,21835,262020,8,Y,No,3,4,3,80,1,21,4,4,10,9,2,6
48553,2005,12,13,6787,135740,6,Y,Yes,17,3,3,80,4,17,3,3,7,1,2,7
48554,1987,8,10,49060,932140,0,Y,No,46,4,1,80,4,35,6,1,11,9,3,3
48555,1994,4,21,31583,600077,2,Y,Yes,18,4,4,80,3,28,3,4,20,11,3,8
48556,1995,3,18,8443,118202,7,Y,Yes,18,1,3,80,2,27,2,1,4,1,2,2
48557,2009,3,15,50426,1159798,8,Y,Yes,21,4,2,80,1,13,6,3,6,5,5,1
48558,1985,12,21,30461,30461,7,Y,Yes,11,4,3,80,2,37,3,3,36,35,19,13
48559,2012,8,20,1872,41184,7,Y,No,40,2,4,80,3,10,4,4,1,1,1,1
48560,2011,2,27,49219,984380,8,Y,Yes,22,2,2,80,1,11,6,2,8,7,4,4
48561,1985,6,20,13762,165144,5,Y,Yes,36,3,2,80,2,37,4,4,28,7,6,26
48562,2011,2,28,11116,244552,7,Y,No,9,3,2,80,4,11,4,2,11,9,10,2
48563,1985,8,15,18040,252560,2,Y,Yes,13,1,4,80,4,37,3,3,30,6,21,21
48564,1997,3,4,25116,100464,2,Y,Yes,9,1,2,80,2,25,5,2,11,11,1,5
48565,2008,4,14,26710,320520,8,Y,Yes,24,3,1,80,1,14,5,3,3,2,1,3
48566,1982,8,24,34307,583219,2,Y,No,35,4,1,80,4,40,3,3,14,14,12,3
48567,1997,10,16,42352,381168,5,Y,No,19,2,1,80,4,25,3,3,13,1,4,3
48568,2013,9,17,50928,1375056,6,Y,No,15,2,4,80,2,9,3,1,3,2,2,2
48569,2011,10,23,39157,587355,7,Y,No,12,4,4,80,2,11,1,4,8,2,6,1
48570,1987,6,10,9577,134078,2,Y,Yes,49,3,3,80,2,35,1,2,18,18,6,3
48571,1993,5,22,12902,64510,4,Y,Yes,30,4,3,80,4,29,4,2,7,7,6,5
48572,1987,5,22,5753,34518,8,Y,Yes,34,4,4,80,2,35,2,1,21,21,17,1
48573,2012,4,16,10806,270150,6,Y,Yes,25,4,3,80,3,10,5,1,1,1,1,1
48574,2006,6,4,49448,49448,3,Y,Yes,2,1,3,80,2,16,4,4,10,4,6,7
48575,1987,1,12,14710,44130,2,Y,No,20,2,4,80,2,35,2,1,14,10,3,11
48576,2020,6,8,25963,571186,7,Y,No,0,4,4,80,1,2,5,4,1,1,1,1
48577,2013,9,23,13516,297352,5,Y,Yes,20,3,2,80,3,9,4,4,2,2,1,1
48578,2003,11,22,18638,484588,5,Y,No,25,1,2,80,3,19,3,2,10,2,9,2
48579,2012,12,28,13313,159756,3,Y,No,36,2,1,80,1,10,5,2,3,2,1,1
48580,2000,3,6,10679,160185,6,Y,Yes,29,1,1,80,3,22,4,1,14,13,5,11
48581,2011,9,15,46148,1292144,1,Y,No,43,1,4,80,3,11,5,4,9,2,7,5
48582,2021,12,2,45782,961422,4,Y,Yes,24,3,3,80,1,1,4,4,1,1,1,1
48583,2020,7,19,50858,1118876,4,Y,Yes,29,4,4,80,4,2,2,2,2,1,2,1
48584,2012,4,1,39729,754851,2,Y,Yes,25,3,4,80,1,10,1,2,2,1,1,2
48585,1989,12,10,11911,357330,6,Y,No,41,2,4,80,3,33,6,4,19,5,5,1
48586,2020,6,25,47649,1334172,5,Y,Yes,46,1,2,80,1,2,2,2,1,1,1,1
48587,1982,11,10,4698,84564,2,Y,Yes,2,1,1,80,3,40,3,4,14,12,8,8
48588,2009,2,12,4128,82560,2,Y,No,48,3,4,80,3,13,3,2,1,1,1,1
48589,1991,2,19,8200,180400,7,Y,No,40,2,1,80,4,31,6,2,21,20,11,9
48590,1990,2,22,15862,237930,4,Y,No,48,3,1,80,3,32,2,3,20,1,8,8
48591,2008,1,5,8484,50904,6,Y,No,19,1,1,80,2,14,4,4,3,2,1,1
48592,1998,3,12,49037,1176888,1,Y,No,43,1,1,80,4,24,2,3,7,3,3,6
48593,2017,9,17,28947,144735,1,Y,Yes,37,4,1,80,1,5,4,4,3,1,2,3
48594,2010,6,16,16117,451276,6,Y,No,40,2,2,80,2,12,5,2,3,2,1,2
48595,2017,11,6,35762,321858,0,Y,Yes,23,2,2,80,1,5,2,2,4,1,2,2
48596,2020,9,14,29239,584780,2,Y,Yes,35,4,2,80,4,2,4,2,2,1,1,1
48597,1992,12,11,29457,648054,4,Y,No,49,4,2,80,3,30,6,3,17,16,3,6
48598,2020,11,26,49899,848283,5,Y,Yes,30,3,2,80,1,2,6,2,1,1,1,1
48599,2006,11,27,46061,736976,5,Y,Yes,25,4,3,80,1,16,6,2,9,7,8,5
48600,1992,4,24,27105,216840,7,Y,No,33,4,2,80,3,30,6,1,10,5,2,2
48601,2002,10,5,3759,45108,7,Y,No,29,2,4,80,3,20,2,2,4,4,1,1
48602,2019,7,26,28705,114820,6,Y,Yes,37,2,1,80,3,3,1,2,2,1,2,1
48603,2017,6,20,43493,1043832,1,Y,Yes,45,2,4,80,4,5,2,3,2,1,1,1
48604,2021,1,16,33060,132240,2,Y,No,0,4,1,80,4,1,4,3,1,1,1,1
48605,2007,12,13,24445,415565,7,Y,No,45,2,3,80,3,15,6,1,15,15,9,15
48606,2018,4,9,10758,193644,8,Y,Yes,13,2,3,80,3,4,3,4,4,2,1,3
48607,1986,10,7,47842,191368,1,Y,Yes,22,4,3,80,1,36,4,3,4,3,4,3
48608,1995,8,21,38556,809676,5,Y,Yes,30,3,4,80,3,27,6,4,22,10,12,19
48609,2013,12,22,45016,900320,2,Y,No,18,2,4,80,3,9,2,1,5,1,5,4
48610,2021,7,9,50232,200928,4,Y,Yes,35,4,4,80,2,1,4,3,1,1,1,1
48611,2013,6,22,28160,478720,7,Y,No,38,2,2,80,1,9,3,2,6,2,2,5
48612,1993,2,6,41541,41541,7,Y,No,46,4,3,80,4,29,5,2,13,7,9,8
48613,2005,7,11,14722,191386,7,Y,No,25,1,3,80,4,17,5,4,14,1,5,2
48614,1994,3,6,8963,125482,5,Y,Yes,49,2,2,80,2,28,5,3,28,7,7,8
48615,1983,5,6,48861,635193,6,Y,No,48,4,1,80,2,39,3,3,16,14,9,9
48616,2016,11,25,14422,317284,3,Y,Yes,48,3,3,80,3,6,1,1,4,1,3,1
48617,1983,3,25,5914,47312,2,Y,Yes,14,3,2,80,4,39,2,1,14,6,3,12
48618,1985,5,6,30674,368088,7,Y,Yes,34,2,1,80,4,37,5,2,32,28,26,11
48619,1984,10,9,28312,679488,8,Y,No,27,1,1,80,2,38,4,2,18,9,8,15
